document_id,title,text,url,motorized transport,non-motorized transport,cycling,walking,scooters,public transport (local),public transport (long-distance),commercial transport,stationary traffic (parking),moving traffic,inter- and multimodality,new services
Ott310,Gestaltungsflächen für Anwohner:innen ermöglichen,"Anwohner:innen können für einen Zeitraum die Gestaltung eines Bereiches (bisherige Parkzonen für PKW) übernehmen und die Unterhaltung übernehmen (innerhalb festgelegter Regelung und Bedingungen); z.B. Grünbereiche mit Sitzbänken, Aufstellen von Tischtennisplatten, Picknick-Tische etc.
Die Ottensener haben da bestimmt noch viel kreativere Ideen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/310,0,0,0,0,0,0,0,0,0,0,0,0
Ott311,Existierendes Halteverbot wird nicht durchgesetzt,"Der Fahrradweg/Durchgang zwischen Bahrenfelder Str./Große Rainstraße und Ottenser Hauptstraße wird sehr oft von beiden Seiten haltenden (teilweise von parkenden) Autos blockiert.
Das ist an dieser ohnehin engen Stelle geföhrlich und führt zu weiteren Konflikten zwischen Radfahrern und Fußgängern.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/311,1,1,1,1,0,0,0,0,1,1,0,0
Ott312,Fahrradfahrer,"Ich wünsche mir das die Fahrradfahrer, die sich wie ""Wilde Säue"" auf allen Wege (Straßen, Fußwegen etc.) fahren und durch die Polizei kontrolliert werden.
Auch dieses gehört zu einem freundlichen und partnerschaftlichem zusammen Leben.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/312,0,1,1,0,0,0,0,0,0,1,0,0
Ott313,Ausgewogenheit Gastro + kleine Läden + WOHNraum sicherstellen - statt Partymeile,"Als Anwohnerin der Ottenser Hauptstr. wünsche ich mir, dass der freiRaum nicht zu einem PARTYraum ausartet.
Man kann es nie allen recht machen, aber das Gesamtkonzept muss unbedingt darüber hinaus gehen, lediglich Autos durch mehr Außengastronomiefläche zu ersetzen.
Die einen stört Verkehrslärm, die anderen plagt abendliches/nächtliches Partyvolk.
Das Konzept sollte Rahmenbedingungen vorsehen, wie die Balance aus z.B. WOHNraum und GastroRaum und ShoppingRaum gehalten werden kann.
Ist das Thema ""Wohnen"" seitens des Projektteams überhaupt als eigener Aspekt im Blick?
Die hier für die Beiträge wählbaren Kategorien sehen dieses Thema nicht mal zur Auswahl vor... bedenklich, bitte ergänzen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/313,0,0,0,0,0,0,0,0,0,0,0,0
Ott314,Lieferverkehr durch Wohnstraßen,"Der Lieferverkehr zu Rewe Friedensallee erfolgt derzeit nur durch die Wohnstraßen Am Born und Bergiusstraße, da die Lieferfahrzeuge nicht anders den Hof der Zeisehallen erreichen können.
Da oft Lebensmittel und Getränke mit 7,5 Tonner Lkw angeliefert werden, ist dieses nicht nur für die Anwohner dieser engen Straßen eine große Belastung, sondern auch für die Fahrer der Lieferfahrzeuge eine Zumutung.
Die Einbahnstraßenregelung der Bergiusstraße müsste daher im Abschnitt Friedensallee bis zur Hofeinfahrt hinter den Zeisehallen aufgehoben werden.
So ist nur ein kleiner Teil der Bergiusstraße durch den Lieferverkehr belastet und die Straße Am Born ganz hiervon entlastet.
Optimal wäre es, wenn die Warenanlieferung zu Rewe nur von der Friedensallee direkt durch den Kundeneingang erfolgen würde.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/314,1,0,0,0,0,0,0,1,1,1,0,0
Ott315,Mehr Grün,"Den Platz ums Pavillon auf beiden Seiten schließen und begrünen.
Und viel viel mehr Fahrradbügel in ganz Ottensen
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/315,0,1,1,0,0,0,0,0,1,0,0,0
Ott316,Bürgersteig an den Ampeln muss verändert werden,"Hier laufen Fußgänger, Rad fahrende Kinder, Personen mit Kinderwagen/ Rollatoren etc., sowie die leidlichen E Roller zusammen um an der Ampel Friedensallee/ Barnerstraße (Endstück der Bahrnerstraße- danach kommt Behringstr./ Friedensallee) auf grün zu warten.
In Hochzeiten ist dort kein Durchkommen mehr!!
Hochzeiten sind z.B. Mittagszeit, oder Feierabendzeit.
Aber auch ansonsten sehr schlecht organisierte Verkehrsecke.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/316,0,1,1,1,1,0,0,0,0,1,0,0
Ott317,Fahrradweg endet plötzlich,"Fahrradweg auf der Straße dringend notwendig!
Hier sind immer mehr Fahrräder unterwegs.
Der Fahrradweg stadteinwärts endet aber plötzlich, Fahrräder trauen sich wegen rasender Autos häufig nicht auf der Straße weiter zu fahren.
Daher kommt es hör zu gefährlichen Zusammenstößen auf dem engen Bürgersteig, insbesondere die Kita  Kinder und die Kinder vom Logopädie Zentrum sind gefährdet!
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/317,1,1,1,1,0,0,0,0,0,1,0,0
Ott318,Sichere Fahrradwege auf der Barnerstraße & Bahrenfelderstraße,"...und überall im Viertel - auf Kopfsteinpflaster kann man nicht fahren (es gibt auch ältere Leute auf Hollandrädern und nicht nur high speed super Rad Raser mit super Federung).
Man könnte einen farbigen Belag auf den Straßen mit Kopfsteinpflaster auftragen, der a) kennzeichnet dass dies ein Radweg ist und b) einen Radfahrer vernünftig fahren lässt.
Es wäre auch schön, wenn bestehende Radweg nicht im Nirgendwo enden (Behringstraße Richtung Barnerstr.) und vernünftig gepflegt werden- nicht zugestellt und zugeparkt werden.
Danke
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/318,0,1,1,0,0,0,0,0,0,1,0,0
Ott319,30 er Zone vor der Kita,"Dieser Abschnitt der Behringstraße enthält 3 Kitas, ein Logopädie Zentrum für Kinder und ein Reha Geschäft.
Diese Straße sollt dauerhaft verkehrsberuhigt werden.
Trotz Tempolimit tagsüber wird hier hemmungslos gerast, Geschwindigkeitskontrollen finden nicht statt.
Hier wird generell laut und zu schnell gefahren.
Unser Vorschlag: 30er Zone und Tempokontrolle.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/319,1,0,0,0,0,0,0,0,0,1,0,0
Ott320,Mehr Parkplätze!,"Eine Frechheit, was hier in unserem Viertel von wenigen ideologen vollbracht wird!
Das Auto gehört in die Straßen!
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/320,1,0,0,0,0,0,0,0,1,0,0,0
Ott321,Radeln gegen die Einbahnstraße,"auch in der kl. Rainstraße gehören die Parkplätze weg, damit Radeln gegen die Einbahnstraße möglich wird.
Gegenrichtung auf rotem Radfahrstreifen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/321,1,1,1,0,0,0,0,0,1,1,0,0
Ott322,Gastronomie und outside Bestuhlung,"Die Bürgersteige sind in vielen Fällen zu schmal für die von der Gastronomie aufgestellten Tische und Stühle.
Eine sehr gute Lösung finde ich das ausweichen auf die Parkplätze, was einige Gastronomen nun schon eingeführt haben.
Es sieht auch gleich viel schöner aus und wird ja auch oft begrünt.
Wenn dann nicht noch zusätzlich Tische auf dem Bürgersteig stehen, finde ich dass eine gute Lösung.
Ich vermute die AutofahrerInnen sehen dass etwas anders, aber es ist meine Meinung.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/322,1,0,0,0,0,0,0,0,1,0,0,0
Ott323,Barnerstraße 30er Zone Abends/ Nachts,"Ich würde mir wünschen, dass die Barnerstraße Abends/ Nachts für Autofahrer zur 30er Geschwindigkeitszone wird (Lärmbelästigung/ Nachtruhe
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/323,1,0,0,0,0,0,0,0,0,1,0,0
Ott324,öffentliche Fahrradparkplätze,"Es sollten mehr öffentliche Fahrradparkplätze entstehen.
Z.B. durch Umwandlung von Autostellplätzen.
(Seitenstreife Barnerstraße)
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/324,0,1,1,0,0,0,0,0,1,0,0,0
Ott325,Gleichberechtigung,"Ich wünsche mir in großen Teilen des Kerngebiets ein gleichberechtigtes Miteinander bzw. Nebeneinander von Zufußgehenden und Auto-/Fahrradfahrenden bei Tempo 10 oder 20, ähnlich wie in Bergedorf vor dem Bahnhof
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/325,1,1,1,1,0,0,0,0,0,1,0,0
Ott326,Radweg Bergiusstrr,"Zwischen Bergiusstr. und Kemal-Altun-Platz hätte ich sehr gern eine geglättete Radspur mitten auf der Straße und Poller statt der beiden Schranken.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/326,0,1,1,0,0,0,0,0,0,1,0,0
Ott327,Fahrradbügel zugänglich machen,"So schön die blühenden Baumscheiben sein mögen – wenn Fahrradbügel eingezäunt und unbenutzbar machen, fehlt mein wohlwollendes Verständnis.
Die Arnoldstraße zw. Rothe Str. und Fischers Allee ist ein Paradebeispiel.
Beidseitig Vorgärten, Blumenkübel, Bäume – warum zusätzlich an die 20 Fahrradbügel (für mind. 40 Räder!) unzugänglich machen?
Die lehnen dann nämlich kreuz und quer an den Zäunen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/327,0,1,1,0,0,0,0,0,1,0,0,0
Ott328,Fahrradweg auf der Fahrbahn statt Kopfsteinpflaster,"Auf der Ottenser und vielen anderen Fahrbahnen nervt das Kopfsteinpflaster.
Wenn es nicht wegkann, dann wenigstens die Fugen ausgießen.
Radfahren auf Kopfsteinpflster macht keinen Spaß
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/328,0,1,1,0,0,0,0,0,0,1,0,0
Ott329,Lessingtunnel Absenkung schaffen,"Ottensen einwärts gäbe es eine Fläche, auf die Fahrräder schon im Tunnel einscheren könnten, wenn da die Bordsteinkante abgesenkt wäre.
Das würde viel Sicherheitsgewinn bringen und die Situation an der Ampel erleichtern, auch für Autos.
Und da das kein Fußweg ist, denn der Weg endet ja dann an der Mauer, nähme man auch den Fußis nichts weg..
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/329,0,1,1,0,0,0,0,0,0,1,0,0
Ott330,Kopfsteinpflaster nicht zeitgemäß,"Das Kopfsteinpflaster im Ottenser Kern sieht nostalgisch aus, aber ist nicht funktionell.
Laut wenn Autos drauf fahren.
Unsicher für Radfahrer (die fahren dann lieber auf dem Fussweg) und für Fussgänger/Spaziergänger.
Auch schlecht zu reinigen, was bei der vielen Verschmutzung und Scherben in Ottensen nicht hilfreich ist.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/330,1,1,1,1,0,0,0,0,0,1,0,0
Ott331,Radfahren,"Zwischen eulenstr. und arnoldstr. sollte Radfahren in beide Richtungen möglich und erlaubt sein .
Dafür ist in Fahrtrichtung Süden bessere Übersicht nötig,sprich  :parkende Autos stören !
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/331,1,1,1,0,0,0,0,0,1,1,0,0
Ott332,Obdachlosenquartier Fussgängerzone,"Mein Mitgefühl für alle, die schwierige Lebensumstände haben!
Aber müssen massenweise Obdachlose und Alkoholiker gerade den dicht belebten Ortskern als Wohnbereich und lallende Partyzone vereinnahmen und dann noch überall Pisse, Kotze und in den Büschen auch Kacke hinterlassen?
Der Bereich zwischen Spritzenplatz und Bahnhof und vor allem die Treppe bei McDonalds sind nur noch eklig.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/332,0,0,0,0,0,0,0,0,0,0,0,0
Ott333,Abstellplatz für Räder,"Für die in Zukunft noch stark zunehmende Anzahl von Rädern -auch Lastenrädern - braucht es sehr viel mehr geordneten ,platzsparenden Abstellplatz.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/333,0,1,1,0,0,0,0,0,1,0,0,0
Ott334,Lessingtunnel,"Der lessingtunnel ist sowas von abstoßend und unwirtlich.
Wird er noch freundlich-heller gestaltet ?
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/334,0,0,0,0,0,0,0,0,0,0,0,0
Ott335,Fahrrad,"Moin, beim ersten Versuch zeigte sich, dass nicht klar geregelt war, wo eigentlich die Fahrradfahrer was dürfen und wo nicht - kam immer wieder zu Debatten.
Die E-Roller werden ihr übriges tun, auch wenn wir in Ottensen noch nicht ganz so krass betroffen sind.
Auch die Autofahrer, die ihre Parkplätze vor Ort haben müssen besser erkennbar sein - sind knallt es richtig, wie immer wieder zu sehen war.
Ansonsten sehr Pro für autoarmes Ottensen.
LG
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/335,1,1,1,0,1,0,0,0,0,1,0,0
Ott336,Straßenfeste,"Es sollten Gelegenheiten geschaffen werden, den öffentlichen Raum zu bespielen...
Die Ecke Gr Brunnenstraße, Reitbahn..könnte (fast) autofrei werden und statt der Parkplätze Freiraum bieten.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/336,1,0,0,0,0,0,0,0,1,1,0,0
Ott337,Lebendigkeit,"Möglichkeit für Einzelhändler und Gastronomen die Außenplätze zu nutzen und zu gestalten.
Kunst und Kultur im Raum.
Begrünung und Bepflanzung - wandeln im Freien.
Fahrradfahren bleibt mögich.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/337,0,0,0,0,0,0,0,0,0,0,0,0
Ott338,Radfreundlich,"Toll wäre für Radfahrer eine Lösung nicht über das ausgehöhlte Kopfsteinpflaster fahren zu müssen.
Vielleicht einen Streifen am Rand oder in der Mitte versiegeln.
Zum Teil sind die Furchen tief wie Straßenbahnschienen.
Ein glatter Belag wäre gut.
Weniger Auto bedeutet ja mehr Fahrräder.
So fahren viele auf dem Gehweg.
Gerade im hinteren Teil der Ottenser Hauptstraße.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/338,0,1,1,0,0,0,0,0,0,1,0,0
Ott339,fehlende Fahrradinfrastruktur,"Es ist ein Skandal, dass es in der Barnerstraße keine wie auch immer geartete Fahrradinfrastruktur gibt.
Den Radverkehr bei T50 im Mischverkehr zu führen ist nicht zeitgemäß und kann auch nicht im Sinne der Radverkehrsförderung sein.
Statt das KFZ-Parken auf der Fahrbahn zu gestatten, wäre da Platz für breite gescheite Radfahrstreifen (oder Protected Bike Lane).
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/339,0,1,1,0,0,0,0,0,0,1,0,0
Ott340,Fahrrad-Leichen,"Es wäre wünschenswert, wenn die kaputten Fahrräder häufiger mal entsorgt werden würden, da sie teilweise Fahrradwege und Fußwege noch weiter verengen und an einigen Stellen extrem störend sind.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/340,0,1,1,0,0,0,0,0,1,0,0,0
Ott341,öffentliche Toilette in den größeren Parks,"Rund um den Stuhlmannbrunnen gibt es sehr hohen Publikumsverkehr (besonders zwischen Bahnhof und Altonaer Balkon).
Leider gibt es dort keine öffentliche Toilette, und so wird das Geschäft einfach im Park erledigt.
Es wäre sehr sinnvoll dort eine öffentliche Toilette zu errichten.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/341,0,0,0,0,0,0,0,0,0,0,0,0
Ott342,Betreute Tauschkiste,"Eine feuerfeste, von der Szadtreinigung betreute Tauschkiste am Kemal Antun, der Arnoldsstrasse am Container und am Rathaus wünschen wir uns.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/342,0,0,0,0,0,0,0,0,0,0,0,0
Ott343,Verkehrsaufkommen Hohenesch (und gesamter Ortskern Ottensen),"An der Kreuzung Hohenesch/große Rainstr. fahren ca. 700! Busse (überwiegend alte, laute Dieselbusse) pro Tag ins Hohenesch + 400 rechts Abbiegende in Richtung bf Altona.
Dazu kommt noch der Lieferverkehr vom Mercado, der Kundenverkehr aus dem Parkhaus und der ""normale"" Verkehr.
Jeden Tag staut es sich mehrfach im geamten Hohenesch, da die Bahrenfelder Str. am Ende ja quasi eine Fugängerzone ist und die Busse dort dementsprechend warten müssen.
Das Highlight ist aber die ""Veloroute"", die unvermittelt auf der Kreuzung endet und die Radfahrer ohne jeden Schutz dort um ihr Leben kämpfen müssen.
Die Verkehrwende ist richtig und wichtig und nur mit Bussen zu erreichen.
Da aber 90% der Busse nicht einmal an der Haltestelle gr. Rainstr. halten, muss man sich schon fragen, warum der Stadtteil de facto von einer Autobahn durchschnitten wird.
Ohne Verkehr wäre es eine wundervolle kleine Straße und der Stadtteil würde wieder mehr in Richtung Osterkirchenviertel zusammenwachsen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/343,1,1,1,0,0,1,0,1,0,1,0,0
Ott344,Tempolimit 20 in der Ottenser Hauptstraße,"...und Bahrenfelder Str. zwischen Spritzenplatz und Alma-Wartenberg-Platz.
Angenehmer für den Radgegenverkehr und leiser wäre ein geringeres Tempo, welches auch kontrolliert werden sollte.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/344,1,1,1,0,0,0,0,0,0,1,0,0
Ott345,Autoverkehr auf der Stangestraße reduzieren,"immer wieder sehe ich das Autofahrer*innen auf der Suche nach Wegen oder Parkplätzen dort langfahren, entweder wird das vorm Mercado eine echte Fußgängerzone oder nicht.
Lieferverkehr und Taxis zu den Arztpraxen sollten  weiterhin dort fahren dürfen, kann bestimmt alles über Poller geregelt werden....
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/345,1,0,0,0,0,0,0,1,0,1,0,0
Ott346,das Kopfsteinpflaster muss weg,"ist nervig für die Fußgänger*innen und behindert Menschen mit Mobiltätseinschränkungen
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/346,0,1,0,1,0,0,0,0,0,1,0,0
Ott347,Radweg verbessern,"Im Lessingtunnel Richtung Westen endet der Fahrradstreifen im Nichts.
Es gibt immer wieder gefährliche Situationen mit Autofahrern.
Dabei gäbe es die Möglichkeit, den Radstreifen auf den neu entstandenen Fussgüngerbereich zu verschränken und den Radverkehr auf den Radweg der der Bahrenfelderstraße zu leiten.
Doch da ist der Radweg immer von parkenden Autos besetzt.
Hier könnte mit einfachen Mitteln die Situation extrem verbessert werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/347,1,1,1,0,0,0,0,0,1,1,0,0
Ott348,Bahrenfelder Str,"Meine Idee wäre, dass man die jetzige Fußgängerzone in der Bahrenfelder Str erweitert, so wie am Zebra streifen die Breite, d.h bis dahin wo die  parkenden Autos stehen breiter macht.
Somit hätten die Gewerbetreibenden viel Platz sich auszubreiten (z.B für Tische/Stühle, Warenpräsentation und so weiter)
In der Mitte wo die Autos jetzt grade noch fahren,  wäre als Fußgängerzone mit Radweg reichlich Platz.
Das kommt beide Seiten zugute, die Gewerbebetreibenden und den Fußgängern, da beide Seiten was davon haben, als Fußgänger wird man sich dort sehr wohl fühlen und geht gerne dort einkaufen oder ein Kaffee trinken.
Außerdem macht es die Straße attraktiver, da es optisch was hermacht.
Es wäre auch super toll, wenn man für Fußgänger Bänke aufstellt und reichlich große Kübel mit Pflanzen aufstellt (zukunftsfähig und nachhaltig)
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/348,0,1,0,1,0,0,0,0,0,1,0,0
